Route ID,Origin,Destination,Route_Summary,Route_Distance_km,Route_Type,Traffic,Weather,Cargo_Weight_kg,Fuel_Efficiency_kmpl,Adjusted_Efficiency,Fuel_Used_Litres,CO2_Emissions_kg
Ahmedabad-Rajkot-Route-1-NH 47,Ahmedabad,Rajkot,NH 47,441.42,Highway,Medium,Storm,10771.87,3.21,2.46,179.55,481.18
Ahmedabad-Rajkot-Route-1-NH 47,Ahmedabad,Rajkot,NH 47,441.42,Urban,Medium,Storm,4321.63,2.58,1.98,223.43,598.79
Ahmedabad-Rajkot-Route-1-NH 47,Ahmedabad,Rajkot,NH 47,441.42,Mixed,Medium,Storm,4071.04,3.35,2.56,172.49,462.27
Ahmedabad-Rajkot-Route-1-NH 47,Ahmedabad,Rajkot,NH 47,441.42,Highway,High,Clear,16214.67,4.27,3.2,137.79,369.27
Ahmedabad-Rajkot-Route-1-NH 47,Ahmedabad,Rajkot,NH 47,441.42,Urban,High,Clear,13553.53,2.71,2.03,217.11,581.87
Ahmedabad-Rajkot-Route-1-NH 47,Ahmedabad,Rajkot,NH 47,441.42,Mixed,High,Clear,2925.65,3.17,2.38,185.74,497.79
Ahmedabad-Rajkot-Route-1-NH 47,Ahmedabad,Rajkot,NH 47,441.42,Highway,High,Rainy,17196.39,2.94,1.87,235.58,631.36
Ahmedabad-Rajkot-Route-1-NH 47,Ahmedabad,Rajkot,NH 47,441.42,Urban,High,Rainy,10929.67,3.43,2.19,202.0,541.36
Ahmedabad-Rajkot-Route-1-NH 47,Ahmedabad,Rajkot,NH 47,441.42,Mixed,High,Rainy,2830.14,2.56,1.63,270.75,725.62
Ahmedabad-Rajkot-Route-1-NH 47,Ahmedabad,Rajkot,NH 47,441.42,Highway,High,Foggy,3786.19,3.49,2.23,198.26,531.34
Ahmedabad-Rajkot-Route-1-NH 47,Ahmedabad,Rajkot,NH 47,441.42,Urban,High,Foggy,9156.09,3.8,2.42,182.34,488.66
Ahmedabad-Rajkot-Route-1-NH 47,Ahmedabad,Rajkot,NH 47,441.42,Mixed,High,Foggy,12455.82,2.91,1.85,238.34,638.74
Ahmedabad-Rajkot-Route-1-NH 47,Ahmedabad,Rajkot,NH 47,441.42,Highway,High,Summer,10736.2,2.87,2.04,216.12,579.21
Ahmedabad-Rajkot-Route-1-NH 47,Ahmedabad,Rajkot,NH 47,441.42,Urban,High,Summer,9821.42,4.15,2.96,149.37,400.31
Ahmedabad-Rajkot-Route-1-NH 47,Ahmedabad,Rajkot,NH 47,441.42,Mixed,High,Summer,19197.55,4.12,2.93,150.43,403.14
Ahmedabad-Rajkot-Route-1-NH 47,Ahmedabad,Rajkot,NH 47,441.42,Highway,High,Storm,14991.87,4.06,2.59,170.69,457.45
Ahmedabad-Rajkot-Route-1-NH 47,Ahmedabad,Rajkot,NH 47,441.42,Urban,High,Storm,10113.78,4.25,2.71,162.95,436.69
Ahmedabad-Rajkot-Route-1-NH 47,Ahmedabad,Rajkot,NH 47,441.42,Mixed,High,Storm,11406.52,3.65,2.33,189.73,508.48
Ahmedabad-Rajkot-Route-2-GJ SH 17,Ahmedabad,Rajkot,GJ SH 17,273.73,Highway,Low,Clear,5203.83,3.39,3.39,80.81,216.57
Ahmedabad-Rajkot-Route-2-GJ SH 17,Ahmedabad,Rajkot,GJ SH 17,273.73,Urban,Low,Clear,3327.63,4.31,4.31,63.54,170.28
Ahmedabad-Rajkot-Route-2-GJ SH 17,Ahmedabad,Rajkot,GJ SH 17,273.73,Mixed,Low,Clear,9454.1,3.07,3.07,89.11,238.81
Ahmedabad-Rajkot-Route-2-GJ SH 17,Ahmedabad,Rajkot,GJ SH 17,273.73,Highway,Low,Rainy,19227.95,3.73,3.17,86.39,231.52
Ahmedabad-Rajkot-Route-2-GJ SH 17,Ahmedabad,Rajkot,GJ SH 17,273.73,Urban,Low,Rainy,18121.03,3.4,2.89,94.79,254.05
Ahmedabad-Rajkot-Route-2-GJ SH 17,Ahmedabad,Rajkot,GJ SH 17,273.73,Mixed,Low,Rainy,4352.6,3.93,3.34,81.87,219.42
Ahmedabad-Rajkot-Route-2-GJ SH 17,Ahmedabad,Rajkot,GJ SH 17,273.73,Highway,Low,Foggy,4277.92,4.44,3.78,72.51,194.33
Ahmedabad-Rajkot-Route-2-GJ SH 17,Ahmedabad,Rajkot,GJ SH 17,273.73,Urban,Low,Foggy,2967.43,2.63,2.24,122.34,327.87
Ahmedabad-Rajkot-Route-2-GJ SH 17,Ahmedabad,Rajkot,GJ SH 17,273.73,Mixed,Low,Foggy,6108.01,4.38,3.72,73.54,197.08
Ahmedabad-Rajkot-Route-2-GJ SH 17,Ahmedabad,Rajkot,GJ SH 17,273.73,Highway,Low,Summer,9644.9,2.75,2.61,104.74,280.71
Ahmedabad-Rajkot-Route-2-GJ SH 17,Ahmedabad,Rajkot,GJ SH 17,273.73,Urban,Low,Summer,11842.23,3.45,3.27,83.63,224.13
Ahmedabad-Rajkot-Route-2-GJ SH 17,Ahmedabad,Rajkot,GJ SH 17,273.73,Mixed,Low,Summer,15309.17,4.22,4.01,68.25,182.9
Ahmedabad-Rajkot-Route-2-GJ SH 17,Ahmedabad,Rajkot,GJ SH 17,273.73,Highway,Low,Storm,12410.71,2.6,2.21,124.04,332.44
Ahmedabad-Rajkot-Route-2-GJ SH 17,Ahmedabad,Rajkot,GJ SH 17,273.73,Urban,Low,Storm,16109.14,4.24,3.6,75.98,203.62
Ahmedabad-Rajkot-Route-2-GJ SH 17,Ahmedabad,Rajkot,GJ SH 17,273.73,Mixed,Low,Storm,7111.12,3.87,3.29,83.15,222.83
Ahmedabad-Rajkot-Route-2-GJ SH 17,Ahmedabad,Rajkot,GJ SH 17,273.73,Highway,Medium,Clear,19728.67,3.25,2.92,93.69,251.1
Ahmedabad-Rajkot-Route-2-GJ SH 17,Ahmedabad,Rajkot,GJ SH 17,273.73,Urban,Medium,Clear,14892.17,2.74,2.46,111.16,297.9
Ahmedabad-Rajkot-Route-2-GJ SH 17,Ahmedabad,Rajkot,GJ SH 17,273.73,Mixed,Medium,Clear,16601.93,4.1,3.69,74.16,198.75
Ahmedabad-Rajkot-Route-2-GJ SH 17,Ahmedabad,Rajkot,GJ SH 17,273.73,Highway,Medium,Rainy,17635.94,4.42,3.38,81.01,217.11
Ahmedabad-Rajkot-Route-2-GJ SH 17,Ahmedabad,Rajkot,GJ SH 17,273.73,Urban,Medium,Rainy,3802.74,2.87,2.2,124.68,334.13
Ahmedabad-Rajkot-Route-2-GJ SH 17,Ahmedabad,Rajkot,GJ SH 17,273.73,Mixed,Medium,Rainy,12126.47,2.53,1.94,141.36,378.84
Ahmedabad-Rajkot-Route-2-GJ SH 17,Ahmedabad,Rajkot,GJ SH 17,273.73,Highway,Medium,Foggy,8023.63,3.13,2.39,114.44,306.69
Ahmedabad-Rajkot-Route-2-GJ SH 17,Ahmedabad,Rajkot,GJ SH 17,273.73,Urban,Medium,Foggy,8436.21,3.34,2.56,107.08,286.99
Ahmedabad-Rajkot-Route-2-GJ SH 17,Ahmedabad,Rajkot,GJ SH 17,273.73,Mixed,Medium,Foggy,15167.83,3.43,2.63,104.27,279.45
Ahmedabad-Rajkot-Route-2-GJ SH 17,Ahmedabad,Rajkot,GJ SH 17,273.73,Highway,Medium,Summer,7190.49,3.08,2.63,103.96,278.62
Ahmedabad-Rajkot-Route-2-GJ SH 17,Ahmedabad,Rajkot,GJ SH 17,273.73,Urban,Medium,Summer,15691.42,3.5,2.99,91.5,245.21
Ahmedabad-Rajkot-Route-2-GJ SH 17,Ahmedabad,Rajkot,GJ SH 17,273.73,Mixed,Medium,Summer,18134.67,2.53,2.16,126.68,339.5
Ahmedabad-Rajkot-Route-2-GJ SH 17,Ahmedabad,Rajkot,GJ SH 17,273.73,Highway,Medium,Storm,14013.56,3.22,2.47,111.01,297.5
Ahmedabad-Rajkot-Route-2-GJ SH 17,Ahmedabad,Rajkot,GJ SH 17,273.73,Urban,Medium,Storm,7942.89,3.46,2.65,103.39,277.09
Ahmedabad-Rajkot-Route-2-GJ SH 17,Ahmedabad,Rajkot,GJ SH 17,273.73,Mixed,Medium,Storm,15389.15,3.06,2.34,116.99,313.54
Ahmedabad-Rajkot-Route-2-GJ SH 17,Ahmedabad,Rajkot,GJ SH 17,273.73,Highway,High,Clear,5264.7,3.87,2.91,94.22,252.51
Ahmedabad-Rajkot-Route-2-GJ SH 17,Ahmedabad,Rajkot,GJ SH 17,273.73,Urban,High,Clear,15237.17,2.82,2.11,129.59,347.29
Ahmedabad-Rajkot-Route-2-GJ SH 17,Ahmedabad,Rajkot,GJ SH 17,273.73,Mixed,High,Clear,9290.45,2.82,2.11,129.44,346.89
Ahmedabad-Rajkot-Route-2-GJ SH 17,Ahmedabad,Rajkot,GJ SH 17,273.73,Highway,High,Rainy,7467.61,4.42,2.82,97.1,260.23
Ahmedabad-Rajkot-Route-2-GJ SH 17,Ahmedabad,Rajkot,GJ SH 17,273.73,Urban,High,Rainy,11123.1,4.4,2.81,97.48,261.25
Ahmedabad-Rajkot-Route-2-GJ SH 17,Ahmedabad,Rajkot,GJ SH 17,273.73,Mixed,High,Rainy,17472.82,2.67,1.7,160.6,430.4
Ahmedabad-Rajkot-Route-2-GJ SH 17,Ahmedabad,Rajkot,GJ SH 17,273.73,Highway,High,Foggy,8556.8,3.57,2.27,120.4,322.68
Ahmedabad-Rajkot-Route-2-GJ SH 17,Ahmedabad,Rajkot,GJ SH 17,273.73,Urban,High,Foggy,12554.95,3.77,2.41,113.75,304.84
Ahmedabad-Rajkot-Route-2-GJ SH 17,Ahmedabad,Rajkot,GJ SH 17,273.73,Mixed,High,Foggy,3974.49,2.51,1.6,171.1,458.54
Ahmedabad-Rajkot-Route-2-GJ SH 17,Ahmedabad,Rajkot,GJ SH 17,273.73,Highway,High,Summer,17747.31,3.24,2.31,118.68,318.07
Ahmedabad-Rajkot-Route-2-GJ SH 17,Ahmedabad,Rajkot,GJ SH 17,273.73,Urban,High,Summer,9158.94,4.07,2.9,94.36,252.88
Ahmedabad-Rajkot-Route-2-GJ SH 17,Ahmedabad,Rajkot,GJ SH 17,273.73,Mixed,High,Summer,3888.41,4.46,3.18,86.15,230.89
Ahmedabad-Rajkot-Route-2-GJ SH 17,Ahmedabad,Rajkot,GJ SH 17,273.73,Highway,High,Storm,11277.38,4.46,2.85,96.21,257.84
Ahmedabad-Rajkot-Route-2-GJ SH 17,Ahmedabad,Rajkot,GJ SH 17,273.73,Urban,High,Storm,12557.42,2.57,1.64,167.32,448.42
Ahmedabad-Rajkot-Route-2-GJ SH 17,Ahmedabad,Rajkot,GJ SH 17,273.73,Mixed,High,Storm,15122.16,4.38,2.79,98.14,263.01
Ahmedabad-Bhavnagar-Route-1-NH 47,Ahmedabad,Bhavnagar,NH 47,463.48,Highway,Low,Clear,12182.1,4.01,4.01,115.46,309.43
Ahmedabad-Bhavnagar-Route-1-NH 47,Ahmedabad,Bhavnagar,NH 47,463.48,Urban,Low,Clear,10386.46,3.11,3.11,148.84,398.89
Ahmedabad-Bhavnagar-Route-1-NH 47,Ahmedabad,Bhavnagar,NH 47,463.48,Mixed,Low,Clear,15577.35,3.65,3.65,127.04,340.47
Ahmedabad-Bhavnagar-Route-1-NH 47,Ahmedabad,Bhavnagar,NH 47,463.48,Highway,Low,Rainy,12152.88,4.47,3.8,122.07,327.15
Ahmedabad-Bhavnagar-Route-1-NH 47,Ahmedabad,Bhavnagar,NH 47,463.48,Urban,Low,Rainy,5943.99,3.19,2.71,170.71,457.51
Ahmedabad-Bhavnagar-Route-1-NH 47,Ahmedabad,Bhavnagar,NH 47,463.48,Mixed,Low,Rainy,14021.55,3.94,3.35,138.45,371.04
Ahmedabad-Bhavnagar-Route-1-NH 47,Ahmedabad,Bhavnagar,NH 47,463.48,Highway,Low,Foggy,19873.5,4.27,3.63,127.8,342.5
Ahmedabad-Bhavnagar-Route-1-NH 47,Ahmedabad,Bhavnagar,NH 47,463.48,Urban,Low,Foggy,19215.63,4.4,3.74,123.91,332.07
Ahmedabad-Bhavnagar-Route-1-NH 47,Ahmedabad,Bhavnagar,NH 47,463.48,Mixed,Low,Foggy,7590.08,2.74,2.33,198.66,532.42
Ahmedabad-Bhavnagar-Route-1-NH 47,Ahmedabad,Bhavnagar,NH 47,463.48,Highway,Low,Summer,15209.77,3.12,2.97,156.23,418.69
Ahmedabad-Bhavnagar-Route-1-NH 47,Ahmedabad,Bhavnagar,NH 47,463.48,Urban,Low,Summer,13095.97,3.89,3.7,125.4,336.07
Ahmedabad-Bhavnagar-Route-1-NH 47,Ahmedabad,Bhavnagar,NH 47,463.48,Mixed,Low,Summer,5115.51,4.18,3.97,116.68,312.7
Ahmedabad-Bhavnagar-Route-1-NH 47,Ahmedabad,Bhavnagar,NH 47,463.48,Highway,Low,Storm,19321.13,3.92,3.33,138.98,372.47
Ahmedabad-Bhavnagar-Route-1-NH 47,Ahmedabad,Bhavnagar,NH 47,463.48,Urban,Low,Storm,2818.45,4.05,3.44,134.73,361.07
Ahmedabad-Bhavnagar-Route-1-NH 47,Ahmedabad,Bhavnagar,NH 47,463.48,Mixed,Low,Storm,19441.17,3.66,3.11,149.14,399.7
Ahmedabad-Bhavnagar-Route-1-NH 47,Ahmedabad,Bhavnagar,NH 47,463.48,Highway,Medium,Clear,11664.93,4.37,3.93,117.88,315.93
Ahmedabad-Bhavnagar-Route-1-NH 47,Ahmedabad,Bhavnagar,NH 47,463.48,Urban,Medium,Clear,10270.36,3.67,3.3,140.27,375.93
Ahmedabad-Bhavnagar-Route-1-NH 47,Ahmedabad,Bhavnagar,NH 47,463.48,Mixed,Medium,Clear,11967.69,3.94,3.54,130.86,350.7
Ahmedabad-Bhavnagar-Route-1-NH 47,Ahmedabad,Bhavnagar,NH 47,463.48,Highway,Medium,Rainy,5694.55,3.28,2.51,184.8,495.27
Ahmedabad-Bhavnagar-Route-1-NH 47,Ahmedabad,Bhavnagar,NH 47,463.48,Urban,Medium,Rainy,15590.96,2.91,2.23,208.29,558.21
Ahmedabad-Bhavnagar-Route-1-NH 47,Ahmedabad,Bhavnagar,NH 47,463.48,Mixed,Medium,Rainy,8765.84,3.16,2.42,191.89,514.27
Ahmedabad-Bhavnagar-Route-1-NH 47,Ahmedabad,Bhavnagar,NH 47,463.48,Highway,Medium,Foggy,6607.14,4.49,3.43,135.03,361.87
Ahmedabad-Bhavnagar-Route-1-NH 47,Ahmedabad,Bhavnagar,NH 47,463.48,Urban,Medium,Foggy,16250.23,2.65,2.03,228.3,611.85
Ahmedabad-Bhavnagar-Route-1-NH 47,Ahmedabad,Bhavnagar,NH 47,463.48,Mixed,Medium,Foggy,19757.11,4.46,3.41,135.85,364.07
Ahmedabad-Bhavnagar-Route-1-NH 47,Ahmedabad,Bhavnagar,NH 47,463.48,Highway,Medium,Summer,11713.26,4.15,3.55,130.47,349.66
Ahmedabad-Bhavnagar-Route-1-NH 47,Ahmedabad,Bhavnagar,NH 47,463.48,Urban,Medium,Summer,14156.09,2.52,2.16,214.76,575.54
Ahmedabad-Bhavnagar-Route-1-NH 47,Ahmedabad,Bhavnagar,NH 47,463.48,Mixed,Medium,Summer,6292.22,3.01,2.57,180.16,482.82
Ahmedabad-Bhavnagar-Route-1-NH 47,Ahmedabad,Bhavnagar,NH 47,463.48,Highway,Medium,Storm,16067.9,3.62,2.77,167.4,448.64
Ahmedabad-Bhavnagar-Route-1-NH 47,Ahmedabad,Bhavnagar,NH 47,463.48,Urban,Medium,Storm,15035.81,2.71,2.07,223.73,599.61
Ahmedabad-Bhavnagar-Route-1-NH 47,Ahmedabad,Bhavnagar,NH 47,463.48,Mixed,Medium,Storm,10727.28,4.34,3.32,139.54,373.96
Ahmedabad-Bhavnagar-Route-1-NH 47,Ahmedabad,Bhavnagar,NH 47,463.48,Highway,High,Clear,2471.97,2.94,2.21,209.86,562.42
Ahmedabad-Bhavnagar-Route-1-NH 47,Ahmedabad,Bhavnagar,NH 47,463.48,Urban,High,Clear,16187.39,3.07,2.31,200.97,538.61
Ahmedabad-Bhavnagar-Route-1-NH 47,Ahmedabad,Bhavnagar,NH 47,463.48,Mixed,High,Clear,10629.4,2.62,1.97,235.47,631.07
Ahmedabad-Bhavnagar-Route-1-NH 47,Ahmedabad,Bhavnagar,NH 47,463.48,Highway,High,Rainy,3203.3,4.36,2.78,166.85,447.16
Ahmedabad-Bhavnagar-Route-1-NH 47,Ahmedabad,Bhavnagar,NH 47,463.48,Urban,High,Rainy,12781.02,4.05,2.58,179.41,480.81
Ahmedabad-Bhavnagar-Route-1-NH 47,Ahmedabad,Bhavnagar,NH 47,463.48,Mixed,High,Rainy,6912.27,3.35,2.14,217.01,581.58
Ahmedabad-Bhavnagar-Route-1-NH 47,Ahmedabad,Bhavnagar,NH 47,463.48,Highway,High,Foggy,9571.36,3.61,2.3,201.37,539.66
Ahmedabad-Bhavnagar-Route-1-NH 47,Ahmedabad,Bhavnagar,NH 47,463.48,Urban,High,Foggy,13331.14,2.86,1.82,254.13,681.08
Ahmedabad-Bhavnagar-Route-1-NH 47,Ahmedabad,Bhavnagar,NH 47,463.48,Mixed,High,Foggy,13168.88,4.25,2.71,171.07,458.46
Ahmedabad-Bhavnagar-Route-1-NH 47,Ahmedabad,Bhavnagar,NH 47,463.48,Highway,High,Summer,18857.71,3.03,2.16,214.55,575.0
Ahmedabad-Bhavnagar-Route-1-NH 47,Ahmedabad,Bhavnagar,NH 47,463.48,Urban,High,Summer,16254.92,2.94,2.1,220.91,592.04
Ahmedabad-Bhavnagar-Route-1-NH 47,Ahmedabad,Bhavnagar,NH 47,463.48,Mixed,High,Summer,16665.76,2.71,1.93,240.26,643.91
Ahmedabad-Bhavnagar-Route-1-NH 47,Ahmedabad,Bhavnagar,NH 47,463.48,Highway,High,Storm,19172.12,3.87,2.47,187.86,503.47
Ahmedabad-Bhavnagar-Route-1-NH 47,Ahmedabad,Bhavnagar,NH 47,463.48,Urban,High,Storm,6889.02,3.46,2.2,210.38,563.83
Ahmedabad-Bhavnagar-Route-1-NH 47,Ahmedabad,Bhavnagar,NH 47,463.48,Mixed,High,Storm,15147.18,2.91,1.85,250.04,670.1
Ahmedabad-Bhavnagar-Route-2-NH 751,Ahmedabad,Bhavnagar,NH 751,527.98,Highway,Low,Clear,3827.65,3.16,3.16,166.82,447.08
Ahmedabad-Bhavnagar-Route-2-NH 751,Ahmedabad,Bhavnagar,NH 751,527.98,Urban,Low,Clear,2140.48,2.74,2.74,192.92,517.02
Ahmedabad-Bhavnagar-Route-2-NH 751,Ahmedabad,Bhavnagar,NH 751,527.98,Mixed,Low,Clear,18974.59,4.43,4.43,119.15,319.33
Ahmedabad-Bhavnagar-Route-2-NH 751,Ahmedabad,Bhavnagar,NH 751,527.98,Highway,Low,Rainy,6051.39,3.36,2.86,184.71,495.01
Ahmedabad-Bhavnagar-Route-2-NH 751,Ahmedabad,Bhavnagar,NH 751,527.98,Urban,Low,Rainy,18244.47,2.59,2.2,239.78,642.61
Ahmedabad-Bhavnagar-Route-2-NH 751,Ahmedabad,Bhavnagar,NH 751,527.98,Mixed,Low,Rainy,17429.98,3.2,2.72,194.09,520.16
Ahmedabad-Bhavnagar-Route-2-NH 751,Ahmedabad,Bhavnagar,NH 751,527.98,Highway,Low,Foggy,18054.75,2.99,2.54,207.67,556.56
Ahmedabad-Bhavnagar-Route-2-NH 751,Ahmedabad,Bhavnagar,NH 751,527.98,Urban,Low,Foggy,13177.77,3.01,2.56,206.17,552.52
Ahmedabad-Bhavnagar-Route-2-NH 751,Ahmedabad,Bhavnagar,NH 751,527.98,Mixed,Low,Foggy,11827.33,4.04,3.43,153.8,412.17
Ahmedabad-Bhavnagar-Route-2-NH 751,Ahmedabad,Bhavnagar,NH 751,527.98,Highway,Low,Summer,13133.06,4.04,3.84,137.42,368.28
Ahmedabad-Bhavnagar-Route-2-NH 751,Ahmedabad,Bhavnagar,NH 751,527.98,Urban,Low,Summer,4971.98,2.55,2.42,217.79,583.67
Ahmedabad-Bhavnagar-Route-2-NH 751,Ahmedabad,Bhavnagar,NH 751,527.98,Mixed,Low,Summer,9760.66,3.79,3.6,146.57,392.81
Ahmedabad-Bhavnagar-Route-2-NH 751,Ahmedabad,Bhavnagar,NH 751,527.98,Highway,Low,Storm,15322.39,3.09,2.63,200.92,538.46
Ahmedabad-Bhavnagar-Route-2-NH 751,Ahmedabad,Bhavnagar,NH 751,527.98,Urban,Low,Storm,4136.47,2.99,2.54,208.01,557.47
Ahmedabad-Bhavnagar-Route-2-NH 751,Ahmedabad,Bhavnagar,NH 751,527.98,Mixed,Low,Storm,13046.71,3.81,3.24,163.03,436.92
Ahmedabad-Bhavnagar-Route-2-NH 751,Ahmedabad,Bhavnagar,NH 751,527.98,Highway,Medium,Clear,7534.98,3.63,3.26,161.78,433.57
Ahmedabad-Bhavnagar-Route-2-NH 751,Ahmedabad,Bhavnagar,NH 751,527.98,Urban,Medium,Clear,19144.94,4.43,3.98,132.57,355.29
Ahmedabad-Bhavnagar-Route-2-NH 751,Ahmedabad,Bhavnagar,NH 751,527.98,Mixed,Medium,Clear,19973.18,2.6,2.34,225.22,603.58
Ahmedabad-Bhavnagar-Route-2-NH 751,Ahmedabad,Bhavnagar,NH 751,527.98,Highway,Medium,Rainy,15954.58,4.03,3.09,171.14,458.66
Ahmedabad-Bhavnagar-Route-2-NH 751,Ahmedabad,Bhavnagar,NH 751,527.98,Urban,Medium,Rainy,5983.8,3.13,2.4,220.43,590.74
Ahmedabad-Bhavnagar-Route-2-NH 751,Ahmedabad,Bhavnagar,NH 751,527.98,Mixed,Medium,Rainy,19669.28,2.92,2.24,236.04,632.59
Ahmedabad-Bhavnagar-Route-2-NH 751,Ahmedabad,Bhavnagar,NH 751,527.98,Highway,Medium,Foggy,3418.85,3.67,2.81,188.05,503.98
Ahmedabad-Bhavnagar-Route-2-NH 751,Ahmedabad,Bhavnagar,NH 751,527.98,Urban,Medium,Foggy,7670.15,3.63,2.78,189.96,509.08
Ahmedabad-Bhavnagar-Route-2-NH 751,Ahmedabad,Bhavnagar,NH 751,527.98,Mixed,Medium,Foggy,8093.94,3.08,2.36,224.1,600.6
Ahmedabad-Bhavnagar-Route-2-NH 751,Ahmedabad,Bhavnagar,NH 751,527.98,Highway,Medium,Summer,18358.25,2.95,2.52,209.42,561.25
Ahmedabad-Bhavnagar-Route-2-NH 751,Ahmedabad,Bhavnagar,NH 751,527.98,Urban,Medium,Summer,3102.74,2.62,2.24,235.59,631.39
Ahmedabad-Bhavnagar-Route-2-NH 751,Ahmedabad,Bhavnagar,NH 751,527.98,Mixed,Medium,Summer,2812.68,3.56,3.05,173.25,464.32
Ahmedabad-Bhavnagar-Route-2-NH 751,Ahmedabad,Bhavnagar,NH 751,527.98,Highway,Medium,Storm,13946.08,3.24,2.48,213.09,571.09
Ahmedabad-Bhavnagar-Route-2-NH 751,Ahmedabad,Bhavnagar,NH 751,527.98,Urban,Medium,Storm,6978.45,3.18,2.43,217.38,582.57
Ahmedabad-Bhavnagar-Route-2-NH 751,Ahmedabad,Bhavnagar,NH 751,527.98,Mixed,Medium,Storm,9113.31,4.4,3.37,156.79,420.21
Ahmedabad-Bhavnagar-Route-2-NH 751,Ahmedabad,Bhavnagar,NH 751,527.98,Highway,High,Clear,4123.42,3.67,2.75,191.67,513.67
Ahmedabad-Bhavnagar-Route-2-NH 751,Ahmedabad,Bhavnagar,NH 751,527.98,Urban,High,Clear,2839.29,4.33,3.25,162.51,435.52
Ahmedabad-Bhavnagar-Route-2-NH 751,Ahmedabad,Bhavnagar,NH 751,527.98,Mixed,High,Clear,10989.42,4.0,3.0,176.21,472.25
Ahmedabad-Bhavnagar-Route-2-NH 751,Ahmedabad,Bhavnagar,NH 751,527.98,Highway,High,Rainy,8575.24,2.54,1.62,325.9,873.42
Ahmedabad-Bhavnagar-Route-2-NH 751,Ahmedabad,Bhavnagar,NH 751,527.98,Urban,High,Rainy,3259.41,2.87,1.83,288.15,772.23
Ahmedabad-Bhavnagar-Route-2-NH 751,Ahmedabad,Bhavnagar,NH 751,527.98,Mixed,High,Rainy,4770.26,3.83,2.44,216.43,580.02
Ahmedabad-Bhavnagar-Route-2-NH 751,Ahmedabad,Bhavnagar,NH 751,527.98,Highway,High,Foggy,14869.36,3.33,2.13,248.43,665.79
Ahmedabad-Bhavnagar-Route-2-NH 751,Ahmedabad,Bhavnagar,NH 751,527.98,Urban,High,Foggy,19486.54,4.38,2.79,189.3,507.32
Ahmedabad-Bhavnagar-Route-2-NH 751,Ahmedabad,Bhavnagar,NH 751,527.98,Mixed,High,Foggy,19244.63,2.7,1.72,306.94,822.59
Ahmedabad-Bhavnagar-Route-2-NH 751,Ahmedabad,Bhavnagar,NH 751,527.98,Highway,High,Summer,10428.93,4.31,3.07,172.06,461.13
Ahmedabad-Bhavnagar-Route-2-NH 751,Ahmedabad,Bhavnagar,NH 751,527.98,Urban,High,Summer,12213.14,3.99,2.85,185.52,497.21
Ahmedabad-Bhavnagar-Route-2-NH 751,Ahmedabad,Bhavnagar,NH 751,527.98,Mixed,High,Summer,9227.6,3.27,2.33,226.75,607.7
Ahmedabad-Bhavnagar-Route-2-NH 751,Ahmedabad,Bhavnagar,NH 751,527.98,Highway,High,Storm,5383.6,3.99,2.55,207.38,555.79
Ahmedabad-Bhavnagar-Route-2-NH 751,Ahmedabad,Bhavnagar,NH 751,527.98,Urban,High,Storm,4024.54,2.5,1.6,330.94,886.92
Ahmedabad-Bhavnagar-Route-2-NH 751,Ahmedabad,Bhavnagar,NH 751,527.98,Mixed,High,Storm,12767.3,2.67,1.7,310.22,831.39
Ahmedabad-Bhavnagar-Route-3-Ahmedabad - Dholera ,Ahmedabad,Bhavnagar,Ahmedabad - Dholera Expy and NH 751,580.73,Highway,Low,Clear,2052.34,3.9,3.9,148.87,398.98
Ahmedabad-Bhavnagar-Route-3-Ahmedabad - Dholera ,Ahmedabad,Bhavnagar,Ahmedabad - Dholera Expy and NH 751,580.73,Urban,Low,Clear,15840.96,3.35,3.35,173.36,464.6
Ahmedabad-Bhavnagar-Route-3-Ahmedabad - Dholera ,Ahmedabad,Bhavnagar,Ahmedabad - Dholera Expy and NH 751,580.73,Mixed,Low,Clear,15379.7,2.86,2.86,202.89,543.74
Ahmedabad-Bhavnagar-Route-3-Ahmedabad - Dholera ,Ahmedabad,Bhavnagar,Ahmedabad - Dholera Expy and NH 751,580.73,Highway,Low,Rainy,14598.73,4.23,3.6,161.5,432.82
Ahmedabad-Bhavnagar-Route-3-Ahmedabad - Dholera ,Ahmedabad,Bhavnagar,Ahmedabad - Dholera Expy and NH 751,580.73,Urban,Low,Rainy,17232.28,3.51,2.98,194.64,521.64
Ahmedabad-Bhavnagar-Route-3-Ahmedabad - Dholera ,Ahmedabad,Bhavnagar,Ahmedabad - Dholera Expy and NH 751,580.73,Mixed,Low,Rainy,3398.82,3.74,3.18,182.75,489.76
Ahmedabad-Bhavnagar-Route-3-Ahmedabad - Dholera ,Ahmedabad,Bhavnagar,Ahmedabad - Dholera Expy and NH 751,580.73,Highway,Low,Foggy,4680.86,2.52,2.14,271.15,726.69
Ahmedabad-Bhavnagar-Route-3-Ahmedabad - Dholera ,Ahmedabad,Bhavnagar,Ahmedabad - Dholera Expy and NH 751,580.73,Urban,Low,Foggy,3676.04,3.64,3.09,187.79,503.27
Ahmedabad-Bhavnagar-Route-3-Ahmedabad - Dholera ,Ahmedabad,Bhavnagar,Ahmedabad - Dholera Expy and NH 751,580.73,Mixed,Low,Foggy,15319.88,2.94,2.5,232.72,623.7
